# Initial mass = 1.000, Z =  0.0140, Y =  0.280, M_mix = 0.00E+00
# Final mass = 0.585, Mass expelled =   0.4150
# El  Z   log e(X)   [X/H]    [X/Fe]     X(i)      Mass(i)
 ta  73   0.867107  0.987107  0.967740 9.09805E-10 1.01170E-09
  w  74   1.746590  1.096590  1.077222 7.00352E-09 7.78792E-09
 re  75   0.806741  0.546741  0.527374 8.14748E-10 9.05999E-10
 os  76   1.808052  0.458052  0.438685 8.34867E-09 9.28372E-09
 ir  77   1.446212  0.126212  0.106845 3.66683E-09 4.07751E-09
 pt  78   1.932945  0.312945  0.293578 1.14141E-08 1.26924E-08
 au  79   1.128632  0.328632  0.309264 1.80847E-09 2.01102E-09
 hg  80   2.162579  0.992579  0.973211 1.99147E-08 2.21452E-08
 tl  81   1.736705  0.966705  0.947338 7.61090E-09 8.46332E-09
 pb  82   3.062049  1.022049  1.002682 1.63202E-07 1.81480E-07
 bi  83   0.935624  0.285624  0.266257 1.23031E-09 1.36811E-09
#  [Rb/Zr]  [ls/Fe]  [hs/Fe]  [hs/ls]  [Pb/hs]
#   -0.8076   1.0659   1.3094   0.2435  -0.3068
# Initial mass = 2.000, Z =  0.0140, Y =  0.280, M_mix = 2.00E-03
# Final mass = 0.660, Mass expelled =   1.3400
# El  Z   log e(X)   [X/H]    [X/Fe]     X(i)      Mass(i)
  p   1  12.000000  0.000000  0.000000 6.89814E-01 9.24351E-01
 he   2  11.035544  0.105544  0.087003 2.97304E-01 3.98388E-01
  c   6   8.802061  0.332061  0.313519 5.21090E-03 6.98260E-03
  n   7   8.240414  0.370414  0.351872 1.66736E-03 2.23426E-03
  o   8   8.748711  0.018711  0.000170 6.13868E-03 8.22583E-03
  f   9   4.892186  0.432186  0.413644 1.01430E-06 1.35916E-06
 ne  10   8.150239  0.180239  0.161698 1.95178E-03 2.61539E-03
 na  11   6.497305  0.187305  0.168764 4.94442E-05 6.62553E-05
 mg  12   7.661114  0.021114  0.002573 7.62222E-04 1.02138E-03
 al  13   6.503315  0.033315  0.014774 5.88384E-05 7.88434E-05
 si  14   7.569443  0.019443  0.000901 7.13188E-04 9.55672E-04
  p  15   5.509597  0.039597  0.021056 6.85276E-06 9.18270E-06
  s  16   7.178935  0.018935  0.000394 3.31312E-04 4.43959E-04
 cl  17   5.259155  0.029155  0.010613 4.40635E-06 5.90451E-06
 ar  18   6.458613  0.018613  0.000072 7.85923E-05 1.05314E-04
  k  19   5.102576  0.022576  0.004035 3.38846E-06 4.54053E-06
 ca  20   6.308538  0.018538 -0.000003 5.58105E-05 7.47860E-05
 sc  21   3.094604  0.044605  0.026063 3.82529E-08 5.12589E-08
 ti  22   4.934682  0.024683  0.006141 2.81832E-06 3.77655E-06
  v  23   3.976584  0.016584 -0.001957 3.30318E-07 4.42626E-07
 cr  24   5.639548 -0.000452 -0.018993 1.55163E-05 2.07919E-05
 mn  25   5.503417  0.023417  0.004875 1.19829E-05 1.60571E-05
 fe  26   7.558541  0.018541  0.000000 1.38292E-03 1.85311E-03
 co  27   4.913022  0.043022  0.024481 3.30105E-06 4.42341E-06
 ni  28   6.220796  0.020796  0.002254 6.67811E-05 8.94866E-05
 cu  29   4.320228  0.070228  0.051687 9.09050E-07 1.21813E-06
 zn  30   4.692123  0.062123  0.043582 2.20309E-06 2.95214E-06
 ga  31   3.322499  0.242499  0.223958 1.00264E-07 1.34354E-07
 ge  32   3.809193  0.229193  0.210651 3.20361E-07 4.29284E-07
 as  33   2.480026  0.180026  0.161485 1.54849E-08 2.07497E-08
 se  34   3.678925  0.338925  0.320383 2.57990E-07 3.45707E-07
